~id,~from,~to,~label
409_grock,a_409,g_rock,hasGenre
409_spsychedelic_rock,a_409,s_psychedelic_rock,hasSubgenre
410_1997,a_410,y_1997,hasYear
410_abob_dylan,a_410,a_bob_dylan,hasArtist
410_grock,a_410,g_rock,hasGenre
410_gblues,a_410,g_blues,hasGenre
410_sblues_rock,a_410,s_blues_rock,hasSubgenre
411_1974,a_411,y_1974,hasYear
411_aeric_clapton,a_411,a_eric_clapton,hasArtist
411_grock,a_411,g_rock,hasGenre
411_sblues_rock,a_411,s_blues_rock,hasSubgenre
412_1977,a_412,y_1977,hasYear
412_awire,a_412,a_wire,hasArtist
412_grock,a_412,g_rock,hasGenre
412_spunk,a_412,s_punk,hasSubgenre
413_1984,a_413,y_1984,hasYear
413_aminutemen,a_413,a_minutemen,hasArtist
413_grock,a_413,g_rock,hasGenre
413_salternative_rock,a_413,s_alternative_rock,hasSubgenre
413_shardcore,a_413,s_hardcore,hasSubgenre
413_spunk,a_413,s_punk,hasSubgenre
414_1981,a_414,y_1981,hasYear
414_athe_go_go_s,a_414,a_the_go_go_s,hasArtist
414_grock,a_414,g_rock,hasGenre
414_spop_rock,a_414,s_pop_rock,hasSubgenre
415_1978,a_415,y_1978,hasYear
415_avan_halen,a_415,a_van_halen,hasArtist
415_grock,a_415,g_rock,hasGenre
415_shard_rock,a_415,s_hard_rock,hasSubgenre
416_1999,a_416,y_1999,hasYear
416_atom_waits,a_416,a_tom_waits,hasArtist
416_gelectronic,a_416,g_electronic,hasGenre
416_grock,a_416,g_rock,hasGenre
416_sabstract,a_416,s_abstract,hasSubgenre
416_sart_rock,a_416,s_art_rock,hasSubgenre
417_1980,a_417,y_1980,hasYear
417_au2,a_417,a_u2,hasArtist
417_grock,a_417,g_rock,hasGenre
417_snew_wave,a_417,s_new_wave,hasSubgenre
417_spop_rock,a_417,s_pop_rock,hasSubgenre
418_1973,a_418,y_1973,hasYear
418_apaul_mccartney___wings,a_418,a_paul_mccartney___wings,hasArtist
418_grock,a_418,g_rock,hasGenre
418_spop_rock,a_418,s_pop_rock,hasSubgenre
419_1994,a_419,y_1994,hasYear
419_aportishead,a_419,a_portishead,hasArtist
419_gelectronic,a_419,g_electronic,hasGenre
419_strip_hop,a_419,s_trip_hop,hasSubgenre
419_sdowntempo,a_419,s_downtempo,hasSubgenre
420_1957,a_420,y_1957,hasYear
420_athe_crickets,a_420,a_the_crickets,hasArtist
420_grock,a_420,g_rock,hasGenre
420_gpop,a_420,g_pop,hasGenre
420_srockabilly,a_420,s_rockabilly,hasSubgenre
420_srock___roll,a_420,s_rock___roll,hasSubgenre
421_1990,a_421,y_1990,hasYear
421_avarious_artists,a_421,a_various_artists,hasArtist
421_grock,a_421,g_rock,hasGenre
421_gpop,a_421,g_pop,hasGenre
421_spop_rock,a_421,s_pop_rock,hasSubgenre
421_svocal,a_421,s_vocal,hasSubgenre
422_1963,a_422,y_1963,hasYear
422_athe_ronettes,a_422,a_the_ronettes,hasArtist
422_grock,a_422,g_rock,hasGenre
422_gpop,a_422,g_pop,hasGenre
422_srock___roll,a_422,s_rock___roll,hasSubgenre
422_svocal,a_422,s_vocal,hasSubgenre
423_2001,a_423,y_2001,hasYear
423_adiana_ross___the_supremes,a_423,a_diana_ross___the_supremes,hasArtist
423_gelectronic,a_423,g_electronic,hasGenre
423_gfunk___soul,a_423,g_funk___soul,hasGenre
423_spop_rock,a_423,s_pop_rock,hasSubgenre
423_ssoul,a_423,s_soul,hasSubgenre
423_sdisco,a_423,s_disco,hasSubgenre
424_2002,a_424,y_2002,hasYear
424_abruce_springsteen,a_424,a_bruce_springsteen,hasArtist
424_grock,a_424,g_rock,hasGenre
424_sfolk_rock,a_424,s_folk_rock,hasSubgenre
424_sclassic_rock,a_424,s_classic_rock,hasSubgenre
425_1974,a_425,y_1974,hasYear
425_agram_parsons,a_425,a_gram_parsons,hasArtist
425_grock,a_425,g_rock,hasGenre
425_gfolk,a_425,g_folk,hasGenre
425_gworld,a_425,g_world,hasGenre
425_g__country,a_425,g___country,hasGenre
425_scountry_rock,a_425,s_country_rock,hasSubgenre
425_shonky_tonk,a_425,s_honky_tonk,hasSubgenre
426_1978,a_426,y_1978,hasYear
426_acheap_trick,a_426,a_cheap_trick,hasArtist
426_grock,a_426,g_rock,hasGenre
426_spower_pop,a_426,s_power_pop,hasSubgenre
426_spop_rock,a_426,s_pop_rock,hasSubgenre
426_sarena_rock,a_426,s_arena_rock,hasSubgenre
426_shard_rock,a_426,s_hard_rock,hasSubgenre
427_2002,a_427,y_2002,hasYear
427_apeter_wolf,a_427,a_peter_wolf,hasArtist
427_grock,a_427,g_rock,hasGenre
427_gblues,a_427,g_blues,hasGenre
427_gpop,a_427,g_pop,hasGenre
427_sblues_rock,a_427,s_blues_rock,hasSubgenre
427_spop_rock,a_427,s_pop_rock,hasSubgenre
427_sballad,a_427,s_ballad,hasSubgenre
428_1978,a_428,y_1978,hasYear
428_athe_police,a_428,a_the_police,hasArtist
428_grock,a_428,g_rock,hasGenre
428_salternative_rock,a_428,s_alternative_rock,hasSubgenre
428_snew_wave,a_428,s_new_wave,hasSubgenre
428_spunk,a_428,s_punk,hasSubgenre
429_1975,a_429,y_1975,hasYear
429_abrian_eno,a_429,a_brian_eno,hasArtist
429_gelectronic,a_429,g_electronic,hasGenre
429_sexperimental,a_429,s_experimental,hasSubgenre
429_sambient,a_429,s_ambient,hasSubgenre
430_2007,a_430,y_2007,hasYear
430_avampire_weekend,a_430,a_vampire_weekend,hasArtist
430_grock,a_430,g_rock,hasGenre
430_sindie_rock,a_430,s_indie_rock,hasSubgenre
431_2000,a_431,y_2000,hasYear
431_apj_harvey,a_431,a_pj_harvey,hasArtist
431_grock,a_431,g_rock,hasGenre
431_sindie_rock,a_431,s_indie_rock,hasSubgenre
432_1973,a_432,y_1973,hasYear
432_abrian_eno,a_432,a_brian_eno,hasArtist
432_grock,a_432,g_rock,hasGenre
432_sart_rock,a_432,s_art_rock,hasSubgenre
432_sglam,a_432,s_glam,hasSubgenre
433_1970,a_433,y_1970,hasYear
433_ageorge_harrison,a_433,a_george_harrison,hasArtist
433_grock,a_433,g_rock,hasGenre
433_spop_rock,a_433,s_pop_rock,hasSubgenre
434_1972,a_434,y_1972,hasYear
434_abig_star,a_434,a_big_star,hasArtist
434_grock,a_434,g_rock,hasGenre
434_spower_pop,a_434,s_power_pop,hasSubgenre
435_1993,a_435,y_1993,hasYear
435_anirvana,a_435,a_nirvana,hasArtist
435_grock,a_435,g_rock,hasGenre
435_sgrunge,a_435,s_grunge,hasSubgenre
435_salternative_rock,a_435,s_alternative_rock,hasSubgenre
436_2002,a_436,y_2002,hasYear
436_abeck,a_436,a_beck,hasArtist
436_grock,a_436,g_rock,hasGenre
436_salternative_rock,a_436,s_alternative_rock,hasSubgenre
436_spost_rock,a_436,s_post_rock,hasSubgenre
437_2008,a_437,y_2008,hasYear
437_alil_wayne,a_437,a_lil_wayne,hasArtist
437_ghip_hop,a_437,g_hip_hop,hasGenre
437_gfunk___soul,a_437,g_funk___soul,hasGenre
437_srnb_swing,a_437,s_rnb_swing,hasSubgenre
437_sscrew,a_437,s_screw,hasSubgenre
437_spop_rap,a_437,s_pop_rap,hasSubgenre
437_sthug_rap,a_437,s_thug_rap,hasSubgenre
438_1979,a_438,y_1979,hasYear
438_athe_cure,a_438,a_the_cure,hasArtist
438_grock,a_438,g_rock,hasGenre
438_snew_wave,a_438,s_new_wave,hasSubgenre
438_spost_punk,a_438,s_post_punk,hasSubgenre
439_1985,a_439,y_1985,hasYear
439_asam_cooke,a_439,a_sam_cooke,hasArtist
439_gfunk___soul,a_439,g_funk___soul,hasGenre
439_ssoul,a_439,s_soul,hasSubgenre
440_1985,a_440,y_1985,hasYear
440_athe_pogues,a_440,a_the_pogues,hasArtist
440_grock,a_440,g_rock,hasGenre
440_gfolk,a_440,g_folk,hasGenre
440_gworld,a_440,g_world,hasGenre
440_g__country,a_440,g___country,hasGenre
440_sfolk_rock,a_440,s_folk_rock,hasSubgenre
440_sceltic,a_440,s_celtic,hasSubgenre
440_spunk,a_440,s_punk,hasSubgenre
441_1977,a_441,y_1977,hasYear
441_asuicide,a_441,a_suicide,hasArtist
441_gelectronic,a_441,g_electronic,hasGenre
441_grock,a_441,g_rock,hasGenre
441_snew_wave,a_441,s_new_wave,hasSubgenre
441_sexperimental,a_441,s_experimental,hasSubgenre
442_1978,a_442,y_1978,hasYear
442_adevo,a_442,a_devo,hasArtist
442_grock,a_442,g_rock,hasGenre
442_snew_wave,a_442,s_new_wave,hasSubgenre
443_1977,a_443,y_1977,hasYear
443_acheap_trick,a_443,a_cheap_trick,hasArtist
443_grock,a_443,g_rock,hasGenre
443_spower_pop,a_443,s_power_pop,hasSubgenre
443_spop_rock,a_443,s_pop_rock,hasSubgenre
443_shard_rock,a_443,s_hard_rock,hasSubgenre
444_1972,a_444,y_1972,hasYear
444_awar,a_444,a_war,hasArtist
444_gfunk___soul,a_444,g_funk___soul,hasGenre
444_sfunk,a_444,s_funk,hasSubgenre
445_1976,a_445,y_1976,hasYear
445_asteve_miller_band,a_445,a_steve_miller_band,hasArtist
445_grock,a_445,g_rock,hasGenre
445_spop_rock,a_445,s_pop_rock,hasSubgenre
446_1970,a_446,y_1970,hasYear
446_amc5,a_446,a_mc5,hasArtist
446_grock,a_446,g_rock,hasGenre
446_sgarage_rock,a_446,s_garage_rock,hasSubgenre
446_srock___roll,a_446,s_rock___roll,hasSubgenre
447_1964,a_447,y_1964,hasYear
447_astan_getz_joao_gilbertofeaturingantonio_carlos_jobim,a_447,a_stan_getz_joao_gilbertofeaturingantonio_carlos_jobim,hasArtist
447_gjazz,a_447,g_jazz,hasGenre
447_sbossa_nova,a_447,s_bossa_nova,hasSubgenre
447_slatin_jazz,a_447,s_latin_jazz,hasSubgenre
448_1983,a_448,y_1983,hasYear
448_athe_police,a_448,a_the_police,hasArtist
448_grock,a_448,g_rock,hasGenre
448_gpop,a_448,g_pop,hasGenre
448_snew_wave,a_448,s_new_wave,hasSubgenre
448_spop_rock,a_448,s_pop_rock,hasSubgenre
449_1978,a_449,y_1978,hasYear
449_abig_star,a_449,a_big_star,hasArtist
449_grock,a_449,g_rock,hasGenre
449_slo_fi,a_449,s_lo_fi,hasSubgenre
449_sindie_rock,a_449,s_indie_rock,hasSubgenre
450_1973,a_450,y_1973,hasYear
450_ajackson_browne,a_450,a_jackson_browne,hasArtist
450_grock,a_450,g_rock,hasGenre
450_spop_rock,a_450,s_pop_rock,hasSubgenre
450_sclassic_rock,a_450,s_classic_rock,hasSubgenre
451_2006,a_451,y_2006,hasYear
451_aamy_winehouse,a_451,a_amy_winehouse,hasArtist
451_gfunk___soul,a_451,g_funk___soul,hasGenre
451_gpop,a_451,g_pop,hasGenre
451_ssoul,a_451,s_soul,hasSubgenre
452_1971,a_452,y_1971,hasYear
452_ajohn_prine,a_452,a_john_prine,hasArtist
452_gfolk,a_452,g_folk,hasGenre
452_gworld,a_452,g_world,hasGenre
452_g__country,a_452,g___country,hasGenre
452_scountry,a_452,s_country,hasSubgenre
452_sfolk,a_452,s_folk,hasSubgenre
453_1987,a_453,y_1987,hasYear
453_aepmd,a_453,a_epmd,hasArtist
453_ghip_hop,a_453,g_hip_hop,hasGenre
453_snone,a_453,s_none,hasSubgenre
454_1971,a_454,y_1971,hasYear
454_aalice_cooper,a_454,a_alice_cooper,hasArtist
454_grock,a_454,g_rock,hasGenre
454_sclassic_rock,a_454,s_classic_rock,hasSubgenre
455_1984,a_455,y_1984,hasYear
455_alos_lobos,a_455,a_los_lobos,hasArtist
455_grock,a_455,g_rock,hasGenre
455_glatin,a_455,g_latin,hasGenre
455_sblues_rock,a_455,s_blues_rock,hasSubgenre
456_1978,a_456,y_1978,hasYear
456_amarvin_gaye,a_456,a_marvin_gaye,hasArtist
456_gfunk___soul,a_456,g_funk___soul,hasGenre
456_ssoul,a_456,s_soul,hasSubgenre
457_2005,a_457,y_2005,hasYear
457_amy_morning_jacket,a_457,a_my_morning_jacket,hasArtist
457_grock,a_457,g_rock,hasGenre
457_salternative_rock,a_457,s_alternative_rock,hasSubgenre
458_1970,a_458,y_1970,hasYear
458_aelton_john,a_458,a_elton_john,hasArtist
458_grock,a_458,g_rock,hasGenre
458_gfolk,a_458,g_folk,hasGenre
458_gworld,a_458,g_world,hasGenre
458_g__country,a_458,g___country,hasGenre
458_ssoft_rock,a_458,s_soft_rock,hasSubgenre
458_scountry_rock,a_458,s_country_rock,hasSubgenre
459_1968,a_459,y_1968,hasYear
459_athe_drifters,a_459,a_the_drifters,hasArtist
459_grock,a_459,g_rock,hasGenre
459_gfunk___soul,a_459,g_funk___soul,hasGenre
459_srhythm___blues,a_459,s_rhythm___blues,hasSubgenre
459_ssoul,a_459,s_soul,hasSubgenre
460_1994,a_460,y_1994,hasYear
460_ahole,a_460,a_hole,hasArtist
460_grock,a_460,g_rock,hasGenre
460_sgrunge,a_460,s_grunge,hasSubgenre
461_1979,a_461,y_1979,hasYear
461_apublic_image_ltd_,a_461,a_public_image_ltd_,hasArtist
461_gelectronic,a_461,g_electronic,hasGenre
461_grock,a_461,g_rock,hasGenre
461_spost_punk,a_461,s_post_punk,hasSubgenre
461_sdub,a_461,s_dub,hasSubgenre
461_savantgarde,a_461,s_avantgarde,hasSubgenre
461_sexperimental,a_461,s_experimental,hasSubgenre
462_1987,a_462,y_1987,hasYear
462_ar_e_m_,a_462,a_r_e_m_,hasArtist
462_grock,a_462,g_rock,hasGenre
462_snone,a_462,s_none,hasSubgenre
463_1981,a_463,y_1981,hasYear
463_aecho_and_the_bunnymen,a_463,a_echo_and_the_bunnymen,hasArtist
463_grock,a_463,g_rock,hasGenre
463_snew_wave,a_463,s_new_wave,hasSubgenre
463_sindie_rock,a_463,s_indie_rock,hasSubgenre
464_1987,a_464,y_1987,hasYear
464_adef_leppard,a_464,a_def_leppard,hasArtist
464_grock,a_464,g_rock,hasGenre
464_shard_rock,a_464,s_hard_rock,hasSubgenre
464_sarena_rock,a_464,s_arena_rock,hasSubgenre
465_1999,a_465,y_1999,hasYear
465_athe_magnetic_fields,a_465,a_the_magnetic_fields,hasArtist
465_gelectronic,a_465,g_electronic,hasGenre
465_grock,a_465,g_rock,hasGenre
465_ssynth_pop,a_465,s_synth_pop,hasSubgenre
465_sindie_rock,a_465,s_indie_rock,hasSubgenre
466_2002,a_466,y_2002,hasYear
466_acoldplay,a_466,a_coldplay,hasArtist
466_grock,a_466,g_rock,hasGenre
466_salternative_rock,a_466,s_alternative_rock,hasSubgenre
466_spop_rock,a_466,s_pop_rock,hasSubgenre
467_1987,a_467,y_1987,hasYear
467_abruce_springsteen,a_467,a_bruce_springsteen,hasArtist
467_grock,a_467,g_rock,hasGenre
467_snone,a_467,s_none,hasSubgenre
468_1965,a_468,y_1965,hasYear
468_athe_paul_butterfield_blues_band,a_468,a_the_paul_butterfield_blues_band,hasArtist
468_grock,a_468,g_rock,hasGenre
468_gblues,a_468,g_blues,hasGenre
468_sblues_rock,a_468,s_blues_rock,hasSubgenre
468_selectric_blues,a_468,s_electric_blues,hasSubgenre
468_schicago_blues,a_468,s_chicago_blues,hasSubgenre
468_smodern_electric_blues,a_468,s_modern_electric_blues,hasSubgenre
468_sharmonica_blues,a_468,s_harmonica_blues,hasSubgenre
469_1996,a_469,y_1996,hasYear
469_afugees,a_469,a_fugees,hasArtist
469_ghip_hop,a_469,g_hip_hop,hasGenre
469_spop_rap,a_469,s_pop_rap,hasSubgenre
469_sconscious,a_469,s_conscious,hasSubgenre
470_1985,a_470,y_1985,hasYear
470_al_l__cool_j,a_470,a_l_l__cool_j,hasArtist
470_ghip_hop,a_470,g_hip_hop,hasGenre
470_snone,a_470,s_none,hasSubgenre
471_1974,a_471,y_1974,hasYear
471_arichard___linda_thompson,a_471,a_richard___linda_thompson,hasArtist
471_grock,a_471,g_rock,hasGenre
471_sclassic_rock,a_471,s_classic_rock,hasSubgenre
471_sfolk_rock,a_471,s_folk_rock,hasSubgenre
472_1987,a_472,y_1987,hasYear
472_ageorge_michael,a_472,a_george_michael,hasArtist
472_gelectronic,a_472,g_electronic,hasGenre
472_grock,a_472,g_rock,hasGenre
472_gfunk___soul,a_472,g_funk___soul,hasGenre
472_gblues,a_472,g_blues,hasGenre
472_gpop,a_472,g_pop,hasGenre
472_sdowntempo,a_472,s_downtempo,hasSubgenre
472_ssoft_rock,a_472,s_soft_rock,hasSubgenre
472_spop_rock,a_472,s_pop_rock,hasSubgenre
472_ssynth_pop,a_472,s_synth_pop,hasSubgenre
473_1984,a_473,y_1984,hasYear
473_athe_smiths,a_473,a_the_smiths,hasArtist
473_grock,a_473,g_rock,hasGenre
473_sindie_rock,a_473,s_indie_rock,hasSubgenre
474_2001,a_474,y_2001,hasYear
474_amanu_chao,a_474,a_manu_chao,hasArtist
474_grock,a_474,g_rock,hasGenre
474_greggae,a_474,g_reggae,hasGenre
474_glatin,a_474,g_latin,hasGenre
474_sfolk_rock,a_474,s_folk_rock,hasSubgenre
474_sreggae,a_474,s_reggae,hasSubgenre
474_sreggae_pop,a_474,s_reggae_pop,hasSubgenre
475_1979,a_475,y_1979,hasYear
475_aelvis_costello___the_attractions,a_475,a_elvis_costello___the_attractions,hasArtist
475_grock,a_475,g_rock,hasGenre
475_snew_wave,a_475,s_new_wave,hasSubgenre
475_spop_rock,a_475,s_pop_rock,hasSubgenre
476_1997,a_476,y_1997,hasYear
476_athe_notorious_b_i_g_,a_476,a_the_notorious_b_i_g_,hasArtist
476_ghip_hop,a_476,g_hip_hop,hasGenre
476_snone,a_476,s_none,hasSubgenre
477_1996,a_477,y_1996,hasYear
477_amerle_haggard,a_477,a_merle_haggard,hasArtist
477_gfolk,a_477,g_folk,hasGenre
477_gworld,a_477,g_world,hasGenre
477_g__country,a_477,g___country,hasGenre
477_scountry,a_477,s_country,hasSubgenre
478_2002,a_478,y_2002,hasYear
478_aloretta_lynn,a_478,a_loretta_lynn,hasArtist
478_gfolk,a_478,g_folk,hasGenre
478_gworld,a_478,g_world,hasGenre
478_g__country,a_478,g___country,hasGenre
478_scountry,a_478,s_country,hasSubgenre
479_1971,a_479,y_1971,hasYear
479_afunkadelic,a_479,a_funkadelic,hasArtist
479_grock,a_479,g_rock,hasGenre
479_gfunk___soul,a_479,g_funk___soul,hasGenre
479_sp_funk,a_479,s_p_funk,hasSubgenre
479_spsychedelic_rock,a_479,s_psychedelic_rock,hasSubgenre
480_1995,a_480,y_1995,hasYear
480_araekwon,a_480,a_raekwon,hasArtist
480_ghip_hop,a_480,g_hip_hop,hasGenre
480_snone,a_480,s_none,hasSubgenre
481_2000,a_481,y_2000,hasYear
481_ad_angelo,a_481,a_d_angelo,hasArtist
481_ghip_hop,a_481,g_hip_hop,hasGenre
481_gfunk___soul,a_481,g_funk___soul,hasGenre
481_ssoul,a_481,s_soul,hasSubgenre
481_sfunk,a_481,s_funk,hasSubgenre
481_sneo_soul,a_481,s_neo_soul,hasSubgenre
482_1986,a_482,y_1986,hasYear
482_asteve_earle,a_482,a_steve_earle,hasArtist
482_grock,a_482,g_rock,hasGenre
482_gfolk,a_482,g_folk,hasGenre
482_gworld,a_482,g_world,hasGenre
482_g__country,a_482,g___country,hasGenre
482_scountry,a_482,s_country,hasSubgenre
482_shonky_tonk,a_482,s_honky_tonk,hasSubgenre
483_1979,a_483,y_1979,hasYear
483_agang_of_four,a_483,a_gang_of_four,hasArtist
483_grock,a_483,g_rock,hasGenre
483_spost_punk,a_483,s_post_punk,hasSubgenre
483_snew_wave,a_483,s_new_wave,hasSubgenre
484_1972,a_484,y_1972,hasYear
484_amott_the_hoople,a_484,a_mott_the_hoople,hasArtist
484_grock,a_484,g_rock,hasGenre
484_sclassic_rock,a_484,s_classic_rock,hasSubgenre
484_sglam,a_484,s_glam,hasSubgenre
485_1994,a_485,y_1994,hasYear
485_apearl_jam,a_485,a_pearl_jam,hasArtist
485_grock,a_485,g_rock,hasGenre
485_salternative_rock,a_485,s_alternative_rock,hasSubgenre
485_shard_rock,a_485,s_hard_rock,hasSubgenre
486_1975,a_486,y_1975,hasYear
486_aearth__wind___fire,a_486,a_earth__wind___fire,hasArtist
486_gfunk___soul,a_486,g_funk___soul,hasGenre
486_ssoul,a_486,s_soul,hasSubgenre
486_sfunk,a_486,s_funk,hasSubgenre
486_sdisco,a_486,s_disco,hasSubgenre
487_1983,a_487,y_1983,hasYear
487_acyndi_lauper,a_487,a_cyndi_lauper,hasArtist
487_gelectronic,a_487,g_electronic,hasGenre
487_grock,a_487,g_rock,hasGenre
487_spop_rock,a_487,s_pop_rock,hasSubgenre
487_ssynth_pop,a_487,s_synth_pop,hasSubgenre
488_1985,a_488,y_1985,hasYear
488_ahusker_du,a_488,a_husker_du,hasArtist
488_grock,a_488,g_rock,hasGenre
488_salternative_rock,a_488,s_alternative_rock,hasSubgenre
488_shardcore,a_488,s_hardcore,hasSubgenre
488_spunk,a_488,s_punk,hasSubgenre
489_1976,a_489,y_1976,hasYear
489_akiss,a_489,a_kiss,hasArtist
489_grock,a_489,g_rock,hasGenre
489_shard_rock,a_489,s_hard_rock,hasSubgenre
490_1973,a_490,y_1973,hasYear
490_azz_top,a_490,a_zz_top,hasArtist
490_grock,a_490,g_rock,hasGenre
490_sblues_rock,a_490,s_blues_rock,hasSubgenre
490_sclassic_rock,a_490,s_classic_rock,hasSubgenre
491_1967,a_491,y_1967,hasYear
491_aalbert_king,a_491,a_albert_king,hasArtist
491_gfunk___soul,a_491,g_funk___soul,hasGenre
491_gblues,a_491,g_blues,hasGenre
491_selectric_blues,a_491,s_electric_blues,hasSubgenre
491_srhythm___blues,a_491,s_rhythm___blues,hasSubgenre
491_ssoul,a_491,s_soul,hasSubgenre
492_1983,a_492,y_1983,hasYear
492_aeurythmics,a_492,a_eurythmics,hasArtist
492_gelectronic,a_492,g_electronic,hasGenre
492_gpop,a_492,g_pop,hasGenre
492_snew_wave,a_492,s_new_wave,hasSubgenre
492_ssynth_pop,a_492,s_synth_pop,hasSubgenre
493_2002,a_493,y_2002,hasYear
493_awilco,a_493,a_wilco,hasArtist
493_grock,a_493,g_rock,hasGenre
493_salternative_rock,a_493,s_alternative_rock,hasSubgenre
494_2007,a_494,y_2007,hasYear
494_amgmt,a_494,a_mgmt,hasArtist
494_gelectronic,a_494,g_electronic,hasGenre
494_grock,a_494,g_rock,hasGenre
494_gpop,a_494,g_pop,hasGenre
494_ssynth_pop,a_494,s_synth_pop,hasSubgenre
494_sindie_rock,a_494,s_indie_rock,hasSubgenre
495_1972,a_495,y_1972,hasYear
495_abonnie_raitt,a_495,a_bonnie_raitt,hasArtist
495_grock,a_495,g_rock,hasGenre
495_sblues_rock,a_495,s_blues_rock,hasSubgenre
496_1969,a_496,y_1969,hasYear
496_aboz_scaggs,a_496,a_boz_scaggs,hasArtist
496_grock,a_496,g_rock,hasGenre
496_spop_rock,a_496,s_pop_rock,hasSubgenre
497_2001,a_497,y_2001,hasYear
497_athe_white_stripes,a_497,a_the_white_stripes,hasArtist
497_grock,a_497,g_rock,hasGenre
497_sindie_rock,a_497,s_indie_rock,hasSubgenre
497_salternative_rock,a_497,s_alternative_rock,hasSubgenre
497_sblues_rock,a_497,s_blues_rock,hasSubgenre
497_sgarage_rock,a_497,s_garage_rock,hasSubgenre
498_1989,a_498,y_1989,hasYear
498_athe_stone_roses,a_498,a_the_stone_roses,hasArtist
498_grock,a_498,g_rock,hasGenre
498_sindie_rock,a_498,s_indie_rock,hasSubgenre
499_1971,a_499,y_1971,hasYear
499_ab_b__king,a_499,a_b_b__king,hasArtist
499_gblues,a_499,g_blues,hasGenre
499_selectric_blues,a_499,s_electric_blues,hasSubgenre
500_1998,a_500,y_1998,hasYear
500_aoutkast,a_500,a_outkast,hasArtist
500_ghip_hop,a_500,g_hip_hop,hasGenre
500_sreggae,a_500,s_reggae,hasSubgenre
500_sgangsta,a_500,s_gangsta,hasSubgenre
500_ssoul,a_500,s_soul,hasSubgenre
500_sconscious,a_500,s_conscious,hasSubgenre
